,time,prod1,prod2,prod3,prod4,prod5,prod6,prod7,inj1,inj2,inj3,inj4
121,121,13835.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
122,122,13622.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
123,123,13554.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
124,124,13502.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
125,125,13491.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
126,126,13441.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
127,127,13427.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
128,128,13378.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
129,129,13386.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
130,130,13319.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
131,131,13281.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
132,132,13293.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
133,133,13278.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
134,134,13234.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
135,135,13227.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
136,136,13189.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
137,137,13164.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
138,138,13175.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
139,139,13148.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
140,140,13147.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
141,141,13135.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
142,142,13101.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
143,143,13101.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
144,144,13068.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
145,145,13059.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
146,146,13066.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
147,147,6439.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
148,148,12691.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
149,149,13256.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
150,150,13113.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
151,151,13080.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
152,152,11400.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
153,153,13194.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
154,154,13099.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
155,155,13032.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
156,156,12990.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
157,157,12354.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
158,158,11905.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
159,159,13029.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
160,160,12986.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
161,161,13043.0,2001.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
162,162,12691.494818001445,7899.505181998558,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
163,163,11612.72775311275,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
164,164,13414.567880343295,8008.432119656703,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
165,165,13322.561141885992,7736.4388581140065,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
166,166,13241.194517862854,7952.805482137146,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
167,167,13275.925142084543,7842.074857915457,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
168,168,13195.92691486225,7798.073085137748,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
169,169,13196.464726209322,7686.53527379068,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
170,170,13187.99673691532,7702.003263084682,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
171,171,13035.36315824107,7729.636841758929,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
172,172,12924.971143250024,7720.028856749974,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
173,173,12715.234333021386,7899.765666978616,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
174,174,12637.536339065176,7886.463660934822,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
175,175,12617.730455967534,7857.269544032468,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
176,176,9134.025378457614,4359.974621542383,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
177,177,7350.189290060955,4001.8107099390463,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
178,178,10925.315626067671,6164.684373932329,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
179,179,12970.58613579213,7634.413864207872,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
180,180,12904.948903643746,7619.051096356254,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
181,181,9945.345907468978,5028.654092531021,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
182,182,12978.556014747317,7553.443985252683,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
183,183,12917.354890828236,7468.6451091717645,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
184,184,12824.036149239328,7297.963850760672,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
185,185,12775.15506720555,7260.844932794449,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
186,186,8946.501820116768,4418.498179883231,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
187,187,12837.456412093312,7603.543587906686,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
188,188,12678.033840872258,7383.966159127744,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
189,189,11650.219803207927,6100.780196792072,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
190,190,12718.85116440429,7488.148835595708,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
191,191,12614.164333378309,8309.835666621693,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
192,192,12609.2364774439,8294.763522556103,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
193,193,12575.923231039656,8225.076768960345,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
194,194,11751.204888995058,7669.795111004943,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
195,195,12454.79138599558,8112.208614004421,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
196,196,11880.101375310634,7721.898624689366,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
197,197,12352.523710126936,8012.476289873066,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
198,198,10433.286532985712,6709.713467014289,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
199,199,12575.649128587887,8018.350871412112,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
200,200,11698.897821530461,7503.102178469537,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
201,201,12561.264011839916,7962.735988160083,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
202,202,11293.616894428953,7447.383105571048,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
203,203,12445.732778237876,7819.267221762123,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
204,204,12421.909450554695,7775.090549445306,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
205,205,12211.766308196924,7546.233691803073,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
206,206,12282.824389821313,7811.175610178689,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
207,207,9312.77046390934,5927.22953609066,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
208,208,12028.484475759087,8093.515524240913,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
209,209,11810.04350988119,8173.956490118809,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
210,210,11640.681021613049,8287.318978386951,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
211,211,11446.034494035366,8381.965505964634,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
212,212,11259.010717684007,8480.989282315993,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
213,213,11104.774330382099,8604.2256696179,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
214,214,10981.959792318896,5288.040207681105,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
215,215,11630.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
216,216,11810.030966643715,9750.969033356283,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
217,217,11757.932015468858,9298.067984531144,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
218,218,11734.908165044604,9104.091834955398,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
219,219,11385.062459035671,9432.937540964327,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
220,220,4889.768441124476,4842.231558875524,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
221,221,11875.862722542824,6140.137277457177,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
222,222,10684.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
223,223,11572.043160850504,9262.956839149494,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
224,224,11533.227339109313,4366.772660890687,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
225,225,9236.481704923912,2409.518295076089,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
226,226,9417.925787523438,7117.074212476561,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
227,227,10513.790839379195,5788.209160620805,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
228,228,10649.424953618947,955.5750463810524,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
229,229,10754.849400624045,780.1505993759539,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
230,230,10593.349372534234,970.6506274657667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
231,231,10034.396356831303,775.603643168698,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
232,232,10039.804810597827,4321.195189402174,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
233,233,10012.916198367966,6059.083801632031,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
234,234,10657.82174622177,7128.17825377823,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
235,235,10315.058311176355,9560.941688823643,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
236,236,10910.247670083838,10218.752329916162,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
237,237,10777.731641110837,10124.268358889161,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
238,238,9763.477619236997,9061.522380763005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
239,239,9956.46670581907,9198.533294180928,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
240,240,10531.342140076431,4842.65785992357,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
241,241,9883.706966381476,9048.293033618522,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
242,242,10318.11035867197,7639.889641328027,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
243,243,11368.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
244,244,9793.590524178797,4053.4094758212036,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
245,245,10940.453514562416,9629.546485437584,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
246,246,10010.87032684585,3583.1296731541506,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
247,247,9824.613742156731,6016.38625784327,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
248,248,9512.794601957014,3690.205398042987,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
249,249,9077.137370973338,2169.862629026662,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
250,250,11636.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
251,251,11720.319665844087,2562.680334155914,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
252,252,11150.857849008802,9708.142150991196,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
253,253,10767.063227214405,9749.936772785595,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
254,254,11391.364357527353,9217.635642472645,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
255,255,11272.38287506011,9198.617124939889,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
256,256,11218.432285239476,9024.567714760524,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
257,257,11220.077759077392,9132.922240922608,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
258,258,11186.347538236474,9088.652461763526,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
259,259,11141.688761978206,9092.31123802179,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
260,260,11096.268750374631,9100.73124962537,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
261,261,10501.381788655466,8059.618211344533,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
262,262,11177.993093819385,8792.006906180615,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
263,263,11133.381825127328,8748.618174872674,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
264,264,11098.885289646445,8683.114710353555,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
265,265,11075.508032430722,8705.491967569278,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
266,266,11087.305456089622,8756.69454391038,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
267,267,11031.879327911814,8366.120672088186,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
268,268,10936.37894079461,8602.621059205392,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
269,269,10968.893452035616,8477.106547964382,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
270,270,10888.918159940762,8835.081840059236,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
271,271,10888.730029841918,8684.269970158082,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
272,272,10741.319457708094,8914.680542291904,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
273,273,10854.682210831963,8789.317789168039,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
274,274,10812.902288031324,8716.097711968674,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
275,275,10786.427389812648,8681.57261018735,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
276,276,10716.976376850349,8551.023623149651,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
277,277,9836.592698779663,8717.407301220337,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
278,278,10746.042290563902,8551.957709436098,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
279,279,8303.94900385864,5549.914683181416,5640.136312959948,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
280,280,10908.40006818609,8658.631009559924,8270.968922253986,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
281,281,9963.683239782635,3590.219470739645,7665.0972894777215,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
282,282,11196.082164718891,738.6593359113444,7497.258499369763,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
283,283,11186.39632872857,8844.741786773,7537.861884498431,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
284,284,7811.850315984921,8708.568826547174,6682.580857467901,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
285,285,9455.422112833652,7638.57788716635,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
286,286,11240.139432986938,8852.781185204645,2623.079381808412,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
287,287,10947.303197940797,8353.384610222622,7138.312191836585,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
288,288,11024.360945202921,8634.919379201723,7219.7196755953555,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
289,289,8559.115982528529,2093.7238718453814,5600.160145626091,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
290,290,8199.8117462787,0.0,5360.188253721301,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
291,291,8476.187717608806,0.0,5535.8122823911945,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
292,292,6890.782804677615,0.0,4753.217195322385,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
293,293,8732.902180285568,0.0,5693.097819714433,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
294,294,7826.763884811466,1272.5050898239906,5097.731025364544,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
295,295,8367.218693374854,0.0,5444.781306625146,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
296,296,8366.434468310359,971.2485033192592,5439.317028370382,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
297,297,8481.737804928036,0.0,5509.262195071963,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
298,298,8078.459509665482,0.0,5242.540490334519,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
299,299,10031.167323329142,0.0,6503.832676670861,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
300,300,5342.81882819252,2000.2408180309983,4870.940353776481,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
301,301,5134.715049058497,7366.345938456744,6134.939012484759,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
302,302,9959.658332226649,7734.779523791379,6545.562143981973,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
303,303,11178.181925810648,8675.815320583459,7241.002753605891,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
304,304,5162.331984240566,6916.423838165864,5455.24417759357,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
305,305,0.0,8572.527498982394,7119.472501017605,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
306,306,10197.898137464084,8618.769042711907,6968.332819824008,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
307,307,10761.956637849202,8332.453180043924,6697.590182106869,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
308,308,10598.365675672243,8200.799179738311,6605.83514458945,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
309,309,7857.252793153298,6076.0821563688605,5036.665050477842,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
310,310,10629.765873030265,8215.088492733177,6764.14563423656,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
311,311,9457.380997601043,6993.743897473115,5977.875104925842,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
312,312,5767.003894693946,4451.53781172155,2939.458293584505,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
313,313,10687.538128185459,8244.667364270548,6859.794507543986,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
314,314,10537.867617759908,8124.260502982809,6742.871879257278,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
315,315,4330.922722049228,8008.633516972266,6630.443760978504,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
316,316,10644.000677515029,8196.129995983049,6768.86932650192,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
317,317,7854.442970251352,7991.241481925858,6583.31554782279,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
318,318,0.0,7222.6215863543475,5935.3784136456525,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
319,319,3997.001648944468,7986.849666467996,6547.148684587537,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
320,320,11024.57167606955,8186.355393173531,6694.07293075692,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
321,321,10826.225117126805,8216.60515157135,6702.169731301843,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
322,322,10698.380973656494,8175.49591015232,6652.123116191179,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
323,323,10538.926779062876,8065.611365013357,6546.46185592377,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
324,324,10569.75676552028,8113.898055777412,6569.345178702303,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
325,325,10480.160242764117,8040.246410754786,6493.593346481096,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
326,326,10219.691088047019,7816.806896519707,6297.502015433273,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
327,327,10416.923468027713,7960.051742484323,6397.024789487967,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
328,328,8668.351918824203,7091.189778145404,5552.458303030395,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
329,329,10149.046931209201,7994.2354080863615,6392.7176607044385,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
330,330,10137.9698831799,7921.86854783656,6319.161568983543,0.0,0.0,0.0,0.0,2750.0,0.0,0.0,0.0
331,331,10284.588362348783,7976.459381107689,6346.952256543531,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
332,332,10166.182575099192,7852.7638079435055,6233.0536169573015,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
333,333,10761.5686956883,7867.859578591947,6229.5717257197475,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
334,334,10066.976950939748,7592.980376995245,5997.042672065007,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
335,335,11441.038834492487,7476.521378545138,5890.439786962377,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
336,336,10463.515909612719,6915.522855049046,5434.961235338237,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
337,337,10076.608850873068,6250.97791745814,3850.4132316687883,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
338,338,11718.36809654606,7594.6105135622565,5939.021389891683,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
339,339,11530.228268808369,7452.083267276111,5927.688463915521,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
340,340,11731.202995285308,7561.078902995421,6117.718101719271,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
341,341,11554.780090731805,7426.844564005988,6612.375345262209,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
342,342,10661.31623313333,6833.684258640096,5856.999508226574,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
343,343,11433.124284294727,7308.200345167305,6446.675370537969,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
344,344,11788.332450844247,7514.486955786087,6456.180593369666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
345,345,11646.938680880774,7403.893988682065,6257.1673304371625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
346,346,11713.867715955637,7425.918257962978,6135.214026081385,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
347,347,11665.974029108078,7375.174560773076,6327.851410118847,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
348,348,11624.827485548136,7328.90796891051,6222.264545541357,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
349,349,11599.062061951032,7292.217465091391,6206.720472957576,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
350,350,11577.18816936578,7294.375115508489,6180.436715125731,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
351,351,8076.089228517972,5106.668159808348,4301.24261167368,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
352,352,1369.8126908884392,248.18730911156067,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
353,353,2396.1888609615316,6095.612758774037,4763.198380264431,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
354,354,8248.0267723128,5260.611280167327,454.3619475198728,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
355,355,7362.116704614958,4577.936754768973,2103.9465406160703,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
356,356,243.03813937969866,7301.6230849785825,6140.338775641719,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
357,357,8632.77811836378,5349.33892408672,188.88295754949812,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
358,358,5014.7589921610615,5249.112038329818,469.1289695091209,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
359,359,8577.723102713233,2305.499348571781,203.7775487149859,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
360,360,8286.043671436511,5259.874824560541,2348.081504002944,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
361,361,6612.212393104703,3657.154308860916,3346.633298034382,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
362,362,9638.303872061802,5965.969098009864,4897.727029928334,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
363,363,10496.05368132802,6061.961371499302,5197.984947172676,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
364,364,11612.477792422074,7161.3930066713965,5998.129200906524,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
365,365,11408.50381445345,7022.591696264142,5878.904489282405,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
366,366,11202.64697010463,6883.1224190863795,5759.230610808988,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
367,367,10591.917148316057,6495.843254004382,5662.239597679561,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
368,368,11146.260675399593,6823.171338339931,5617.567986260472,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
